date	TitleName
20110328	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20110330	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20110401	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20110402	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20110403	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20110404	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20110407	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20110408	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20110409	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20110410	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20110411	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20110412	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20110413	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20110414	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20110415	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20110416	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20110417	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20110418	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20110419	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20110420	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20110425	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20110427	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20110428	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20110429	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20110430	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20110501	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20110502	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20110503	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20110505	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20110506	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20110511	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20110512	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20110514	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20110516	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20110519	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20110520	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20110521	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20110527	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20110531	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20110601	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20110605	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20110608	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20110609	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20110610	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20110620	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20110621	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20110623	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20110624	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20110625	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20110628	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20110708	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20110709	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20110712	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20110713	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20110714	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20110715	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20110716	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20110717	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20110718	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20110719	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20110720	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20110721	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20110722	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20110723	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20110726	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20110727	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20110728	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20110801	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20110804	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20110807	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20110809	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20110812	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20110813	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20110814	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20110815	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20110816	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20110818	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20110819	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20110820	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20110822	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20110823	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20110828	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20110829	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20110830	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20110831	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20110902	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20110904	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20110905	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20110907	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20110909	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20110911	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20110912	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20110913	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20110914	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20110915	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20110916	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20110917	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20110918	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20110919	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20110928	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20110929	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20111001	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20111002	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20111003	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20111006	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20111014	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20111015	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20111016	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20111017	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20111019	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20111020	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20111021	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20111024	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20111025	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20111026	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20111027	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20111029	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20111030	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20111031	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20111102	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20111103	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20111104	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20111105	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20111106	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20111108	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20111109	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20111110	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20111111	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20111112	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20111113	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20111114	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20111115	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20111122	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20111123	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20111124	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20111125	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20111127	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20111128	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20111130	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20111201	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20111202	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20111203	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20111207	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20111208	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20111209	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20111210	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20111211	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20111212	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20111214	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20111215	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20111216	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20111217	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20111218	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20111220	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20111224	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20111226	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20111227	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20111228	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20111230	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20111231	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20120101	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20120102	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20120109	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20120110	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20120111	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20120112	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20120113	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20120114	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20120115	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20120116	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20120117	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20120118	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20120119	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20120120	Modi's early tweets while he is in his 3rd term as Chief Minister of Gujurat.
20120121	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120122	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120123	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120124	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120125	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120128	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120129	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120130	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120202	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120203	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120204	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120205	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120206	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120207	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120208	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120209	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120210	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120211	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120214	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120215	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120216	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120217	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120220	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120221	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120222	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120223	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120224	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120226	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120227	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120228	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120229	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120301	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120305	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120306	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120307	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120308	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120309	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120314	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120315	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120316	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120318	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120320	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120321	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120322	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120323	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120324	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120325	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120327	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120328	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120329	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120330	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120331	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120401	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120403	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120404	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120405	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120406	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120407	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120408	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120409	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120411	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120412	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120413	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120419	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120420	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120421	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120422	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120423	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120424	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120425	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120426	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120427	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120428	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120430	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120501	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120502	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120503	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120504	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120505	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120506	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120507	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120508	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120509	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120510	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120511	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120512	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120513	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120514	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120515	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120516	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120517	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120518	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120519	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120520	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120521	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120522	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120523	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120524	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120525	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120526	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120527	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120528	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120529	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120530	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120531	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120601	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120602	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120604	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120605	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120606	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120607	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120608	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120610	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120611	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120612	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120613	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120614	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120615	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120616	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120617	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120618	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120619	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120620	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120621	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120622	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120623	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120625	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120626	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120627	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120628	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120629	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120630	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120701	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120702	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120703	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120704	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120705	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120706	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120707	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120708	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120709	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120710	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120711	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120712	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
20120713	"Modi's tweets leading into 2012 Gujarat elections, while he is in his 3rd term as Chief Minister of Gujurat."
